manga_id	manga_name	mangafox	mangahere
557106	Argate Online	http://fanfox.net/manga/argate_online	http://www.mangahere.cc/manga/argate_online
289727	Black Clover	http://fanfox.net/manga/black_clover	http://www.mangahere.cc/manga/black_clover
507932	Bokutachi Wa Benkyou Ga Dekinai	http://fanfox.net/manga/bokutachi_wa_benkyou_ga_dekinai	http://www.mangahere.cc/manga/bokutachi_wa_benkyou_ga_dekinai
510822	Chichi Chichi	http://fanfox.net/manga/chichi_chichi	http://www.mangahere.cc/manga/chichi_chichi
305076	Death March Kara Hajimaru Isekai Kyousoukyoku	http://fanfox.net/manga/death_march_kara_hajimaru_isekai_kyousoukyoku	http://www.mangahere.cc/manga/death_march_kara_hajimaru_isekai_kyousoukyoku
279406	loaders	http://fanfox.net/manga/domestic_na_kanojo	http://www.mangahere.cc/manga/domestic_na_kanojo
271879	\r\ndef versionText() {\r\n  if(!version && version == 'unspecified') return '';\r\n  String s = "echo version: %APP_VERSION% (${java.time.LocalDateTime.now()}^)"\r\n  return """\r\n  SET APP_VERSION=${version}\r\n  if [%1]==[-v] (\r\n    ${s}\r\n    goto:eof\r\n  )\r\n  if [%1]==[--version] (\r\n    ${s}\r\n    goto:eof\r\n  )\r\n  """;    \r\n}\r\n\r\njar {\r\n  exclude '*.fxgraph'\r\n}\r\n\r\ndefaultTasks 'install'\r\n	http://fanfox.net/manga/doupo_cangqiong	http://www.mangahere.cc/manga/dou_po_cang_qiong
166252	Dragons Rioting	http://fanfox.net/manga/dragons_rioting	http://www.mangahere.cc/manga/dragons_rioting
111321	Flying Witch (Ishizuka Chihiro)	http://fanfox.net/manga/flying_witch_ishizuka_chihiro	http://www.mangahere.cc/manga/flying_witch_ishizuka_chihiro
372888	From Maid To Mother	http://fanfox.net/manga/from_maid_to_mother	http://www.mangahere.cc/manga/from_maid_to_mother
516094	Gaikotsu Kishi-Sama Tadaima Isekai E O Dekake-Chuu	http://fanfox.net/manga/gaikotsu_kishi_sama_tadaima_isekai_e_o_dekake_chuu	http://www.mangahere.cc/manga/gaikotsu_kishi_sama_tadaima_isekai_e_o_dekake_chuu
507949	Go-Toubun No Hanayome	http://fanfox.net/manga/go_toubun_no_hanayome	http://www.mangahere.cc/manga/go_toubun_no_hanayome
590172	God Of Martial Arts Manhua	http://fanfox.net/manga/god_of_martial_arts	http://www.mangahere.cc/manga/god_of_martial_arts
317646	Golden Kamui	http://fanfox.net/manga/golden_kamui	http://www.mangahere.cc/manga/golden_kamui
320670	Groundless - Sekigan No Sogekihei	http://fanfox.net/manga/groundless_sekigan_no_sogekihei	http://www.mangahere.cc/manga/groundless_sekigan_no_sogekihei
574716	Hakase No Kimagure Homunculus	http://fanfox.net/manga/hakase_no_kimagure_homunculus	http://www.mangahere.cc/manga/hakase_no_kimagure_homunculus
351791	Hatsukoi Zombie	http://fanfox.net/manga/hatsukoi_zombie	http://www.mangahere.cc/manga/hatsukoi_zombie
572429	Isekai Cheat Magician	http://fanfox.net/manga/isekai_cheat_magician	http://www.mangahere.cc/manga/isekai_cheat_magician
506996	Isekai Mahou Wa Okureteru!	http://fanfox.net/manga/isekai_mahou_wa_okureteru	http://www.mangahere.cc/manga/isekai_mahou_wa_okureteru
585545	Isekai Nonbiri Nouka	http://fanfox.net/manga/isekai_nonbiri_nouka	http://www.mangahere.cc/manga/isekai_nonbiri_nouka
502210	Isekai Yakkyoku	http://fanfox.net/manga/isekai_yakkyoku	http://www.mangahere.cc/manga/isekai_yakkyoku
254085	Kekkon Yubiwa Monogatari	http://fanfox.net/manga/kekkon_yubiwa_monogatari	http://www.mangahere.cc/manga/kekkon_yubiwa_monogatari
368086	Kenja No Mago	http://fanfox.net/manga/kenja_no_mago	http://www.mangahere.cc/manga/kenja_no_mago
357925	Kimetsu No Yaiba	http://fanfox.net/manga/kimetsu_no_yaiba	http://www.mangahere.cc/manga/kimetsu_no_yaiba
317478	Komi-San Wa Komyushou Desu.	http://fanfox.net/manga/komi_san_wa_komyushou_desu	http://www.mangahere.cc/manga/komi_san_wa_komyushou_desu
358899	Koushaku Reijou No Tashinami	http://fanfox.net/manga/koushaku_reijou_no_tashinami	http://www.mangahere.cc/manga/koushaku_reijou_no_tashinami
351280	Kumo Desu Ga, Nani Ka?	http://fanfox.net/manga/kumo_desu_ga_nani_ka	http://www.mangahere.cc/manga/kumo_desu_ga_nani_ka
553035	Mairimashita! Iruma-Kun	http://fanfox.net/manga/mairimashita_iruma_kun	http://www.mangahere.cc/manga/mairimashita_iruma_kun
372311	Maken No Daydreamer	http://fanfox.net/manga/maken_no_daydreamer	http://www.mangahere.cc/manga/maken_no_daydreamer
581184	Makikomarete Isekai Teni Suru Yatsu Wa, Taitei Cheat	http://fanfox.net/manga/makikomarete_isekai_teni_suru_yatsu_wa_taitei_cheat	http://www.mangahere.cc/manga/makikomarete_isekai_teni_suru_yatsu_wa_taitei_cheat
228638	Nanatsu No Taizai	http://fanfox.net/manga/nanatsu_no_taizai	http://www.mangahere.cc/manga/nanatsu_no_taizai
173716		http://fanfox.net/manga/okusama_ga_seito_kaichou	http://www.mangahere.cc/manga/okusama_ga_seito_kaichou
50767	Okusan	http://fanfox.net/manga/okusan	http://www.mangahere.cc/manga/okusan
514747	Parallel Paradise	http://fanfox.net/manga/parallel_paradise	http://www.mangahere.cc/manga/parallel_paradise
581707	Peter Grill To Kenja No Jikan	http://fanfox.net/manga/peter_grill_to_kenja_no_jikan	http://www.mangahere.cc/manga/peter_grill_to_kenja_no_jikan
